scan 16/2/202112:22:58 PM						
temp(°C)	power	time(seconds)	pressure(A)	scan rate(°C/min)	AnalysisData	CorrectedData
76.05061517	-834.4135448	1232448.8	0.010380447	0.999984494	-834.4135448	-834.4135448
76.06728155	-834.3807002	1232449.8	0.010377765	0.999983828	-834.3807002	-834.3807002
76.08394835	-834.3914625	1232450.8	0.010378957	0.999984731	-834.3914625	-834.3914625
76.10061437	-834.3586367	1232451.8	0.010378659	0.999977052	-834.3586367	-834.3586367
76.11728084	-834.4784116	1232452.8	0.010379553	0.999980758	-834.4784116	-834.4784116
76.13394709	-834.4129064	1232453.8	0.010378659	0.999980987	-834.4129064	-834.4129064
76.15061291	-834.4564043	1232454.8	0.010379255	0.999978815	-834.4564043	-834.4564043
76.16727959	-834.4454147	1232455.8	0.010377765	0.999978556	-834.4454147	-834.4454147
76.18394599	-834.4671326	1232456.8	0.010380447	0.999980557	-834.4671326	-834.4671326
76.20061254	-834.4670611	1232457.8	0.010377467	0.999978716	-834.4670611	-834.4670611
76.21727853	-834.4452002	1232458.8	0.010378361	0.999984226	-834.4452002	-834.4452002
76.23394524	-834.3579525	1232459.8	0.010378659	0.999981864	-834.3579525	-834.3579525
76.25061127	-834.3906072	1232460.8	0.010380149	0.999983922	-834.3906072	-834.3906072
76.26727774	-834.3469757	1232461.8	0.010379255	0.999984642	-834.3469757	-834.3469757
76.28394414	-834.3796491	1232462.8	0.010378361	0.999987975	-834.3796491	-834.3796491
76.30061078	-834.4668288	1232463.8	0.010379553	0.999978455	-834.4668288	-834.4668288
76.31727742	-834.4123259	1232464.8	0.010378361	0.999982104	-834.4123259	-834.4123259
76.3339438	-834.4123293	1232465.8	0.010378957	0.999977531	-834.4123293	-834.4123293
76.35060939	-834.379644	1232466.8	0.010379255	0.999976395	-834.379644	-834.379644
76.36727585	-834.346968	1232467.8	0.010378659	0.999966721	-834.346968	-834.346968
76.38394178	-834.4668926	1232468.8	0.010379553	0.999958355	-834.4668926	-834.4668926
76.40060806	-834.456034	1232469.8	0.010379553	0.999954172	-834.456034	-834.456034
76.41727357	-834.4015873	1232470.8	0.010379255	0.999965633	-834.4015873	-834.4015873
76.43393923	-834.4561438	1232471.8	0.010378361	0.999956154	-834.4561438	-834.4561438
76.45060512	-834.4453133	1232472.8	0.010377765	0.999959193	-834.4453133	-834.4453133
76.46727205	-834.456291	1232473.8	0.010380149	0.999966965	-834.456291	-834.456291
76.4839374	-834.4236804	1232474.8	0.010377467	0.999975875	-834.4236804	-834.4236804
76.50060369	-834.4019787	1232475.8	0.010378957	0.999982987	-834.4019787	-834.4019787
76.51727087	-834.4129844	1232476.8	0.010379851	0.999987973	-834.4129844	-834.4129844
76.53393742	-834.467597	1232477.8	0.010377765	0.999980775	-834.467597	-834.467597
76.55060391	-834.522219	1232478.8	0.010379851	0.999991415	-834.522219	-834.522219
76.56727038	-834.5441522	1232479.8	0.010380447	0.999996269	-834.5441522	-834.5441522
76.58393647	-834.489799	1232480.8	0.010378063	0.999988596	-834.489799	-834.489799
76.60060307	-834.5008515	1232481.8	0.010377765	0.999986156	-834.5008515	-834.5008515
76.61726992	-834.5446116	1232482.8	0.010379553	0.999990696	-834.5446116	-834.5446116
76.63393621	-834.5120852	1232483.8	0.010378063	0.99999387	-834.5120852	-834.5120852
76.65060247	-834.4250712	1232484.8	0.010378659	0.999997108	-834.4250712	-834.4250712
76.66726949	-834.403463	1232485.8	0.010378957	1.000002634	-834.403463	-834.403463
76.68393633	-834.4036629	1232486.8	0.010378659	0.99999885	-834.4036629	-834.4036629
76.7006028	-834.4692685	1232487.8	0.010379255	1.00000202	-834.4692685	-834.4692685
76.71727004	-834.3604931	1232488.8	0.010378361	1.000004579	-834.3604931	-834.3604931
76.73393645	-834.3716204	1232489.8	0.010378361	0.999995659	-834.3716204	-834.3716204
76.75060311	-834.4699524	1232490.8	0.010378063	0.99999563	-834.4699524	-834.4699524
76.76726967	-834.4592996	1232491.8	0.010378361	0.999998986	-834.4592996	-834.4592996
76.78393565	-834.4595556	1232492.8	0.010377467	0.999994786	-834.4595556	-834.4595556
76.80060249	-834.4816198	1232493.8	0.010378361	0.999997237	-834.4816198	-834.4816198
76.81726935	-834.4818945	1232494.8	0.010377467	0.999990415	-834.4818945	-834.4818945
76.8339361	-834.4058826	1232495.8	0.010379255	0.999990653	-834.4058826	-834.4058826
76.8506028	-834.406176	1232496.8	0.010379553	0.999993528	-834.406176	-834.406176
76.86726866	-834.4609759	1232497.8	0.010379553	0.999993217	-834.4609759	-834.4609759
76.88393525	-834.4721874	1232498.8	0.010379255	0.999990127	-834.4721874	-834.4721874
76.90060156	-834.3635144	1232499.8	0.010377765	0.999986885	-834.3635144	-834.3635144
76.91726837	-834.4292419	1232500.8	0.010378957	0.999990241	-834.4292419	-834.4292419
76.93393486	-834.3750848	1232501.8	0.010378063	0.999991162	-834.3750848	-834.3750848
76.95060123	-834.3645348	1232502.8	0.010378361	0.999993248	-834.3645348	-834.3645348
76.96726833	-834.375793	1232503.8	0.010376573	0.999992218	-834.375793	-834.375793
76.98393429	-834.3870606	1232504.8	0.010379255	0.999994558	-834.3870606	-834.3870606
77.00060113	-834.3002424	1232505.8	0.010378659	1.000000575	-834.3002424	-834.3002424
77.01726732	-834.3333276	1232506.8	0.010377169	0.999996896	-834.3333276	-834.3333276
77.0339344	-834.4100202	1232507.8	0.010378659	0.999990144	-834.4100202	-834.4100202
77.0506016	-834.4431242	1232508.8	0.010378659	0.999988247	-834.4431242	-834.4431242
77.06726754	-834.4762376	1232509.8	0.010378063	0.999992636	-834.4762376	-834.4762376
77.08393384	-834.4003653	1232510.8	0.010378659	0.999991622	-834.4003653	-834.4003653
77.10059959	-834.4116984	1232511.8	0.010377765	0.99998135	-834.4116984	-834.4116984
77.11726694	-834.4121413	1232512.8	0.010377765	0.999980011	-834.4121413	-834.4121413
